Batch Size: 32, Learning Rate: 0.0005
Accuracy: 0.8996875882148743, Precision: 0.9071344137191772, Recall: 0.8903360366821289, F1: 0.891499400138855
Balanced Accuracy: 0.8903360366821289
Matthews Correlation Coefficient (MCC): 0.8982845544815063
Cohen’s Kappa: 0.8980509042739868
Per-Class Precision, Recall, and F1 Scores:
Class 25 - Precision: 0.7166666388511658, Recall: 0.9347826242446899, F1: 0.8113207817077637
Class 26 - Precision: 1.0, Recall: 1.0, F1: 1.0
Class 27 - Precision: 1.0, Recall: 0.97826087474823, F1: 0.9890109896659851
Class 28 - Precision: 0.97826087474823, Recall: 0.97826087474823, F1: 0.97826087474823
Class 29 - Precision: 0.837837815284729, Recall: 0.6739130616188049, F1: 0.7469879388809204
Class 30 - Precision: 0.9333333373069763, Recall: 1.0, F1: 0.9655172228813171
Class 31 - Precision: 0.7551020383834839, Recall: 0.804347813129425, F1: 0.7789473533630371
Class 32 - Precision: 0.976190447807312, Recall: 0.8913043737411499, F1: 0.9318181872367859
Class 33 - Precision: 1.0, Recall: 0.695652186870575, F1: 0.8205128312110901
Class 34 - Precision: 1.0, Recall: 0.9459459185600281, F1: 0.9722222089767456
Class 35 - Precision: 0.9090909361839294, Recall: 0.9375, F1: 0.9230769276618958
Class 36 - Precision: 0.7777777910232544, Recall: 0.9130434989929199, F1: 0.8399999737739563
Class 37 - Precision: 0.95652174949646, Recall: 0.95652174949646, F1: 0.95652174949646
Class 38 - Precision: 0.9482758641242981, Recall: 0.9016393423080444, F1: 0.924369752407074
Class 39 - Precision: 0.7857142686843872, Recall: 0.95652174949646, F1: 0.8627451062202454
Class 40 - Precision: 1.0, Recall: 0.52173912525177, F1: 0.6857143044471741
Class 41 - Precision: 0.9333333373069763, Recall: 0.6086956262588501, F1: 0.7368420958518982
Class 42 - Precision: 1.0, Recall: 1.0, F1: 1.0
Class 43 - Precision: 1.0, Recall: 0.9830508232116699, F1: 0.9914529919624329
Class 44 - Precision: 0.978723406791687, Recall: 1.0, F1: 0.9892473220825195
Class 45 - Precision: 0.5411764979362488, Recall: 1.0, F1: 0.7022900581359863
Class 46 - Precision: 1.0, Recall: 0.9347826242446899, F1: 0.966292142868042
Class 47 - Precision: 1.0, Recall: 0.9347826242446899, F1: 0.966292142868042
Class 48 - Precision: 0.9750000238418579, Recall: 0.8478260636329651, F1: 0.9069767594337463
Class 49 - Precision: 1.0, Recall: 1.0, F1: 1.0
Class 50 - Precision: 0.8979591727256775, Recall: 1.0, F1: 0.9462365508079529
Class 51 - Precision: 0.95652174949646, Recall: 1.0, F1: 0.9777777791023254
Class 52 - Precision: 0.9200000166893005, Recall: 1.0, F1: 0.9583333134651184
Class 53 - Precision: 0.949999988079071, Recall: 0.9344262480735779, F1: 0.942148745059967
Class 54 - Precision: 1.0, Recall: 1.0, F1: 1.0
Class 55 - Precision: 0.8636363744735718, Recall: 0.8260869383811951, F1: 0.8444444537162781
Class 56 - Precision: 0.7692307829856873, Recall: 0.8695651888847351, F1: 0.8163265585899353
Class 57 - Precision: 0.957446813583374, Recall: 0.97826087474823, F1: 0.9677419066429138
Class 58 - Precision: 0.970588207244873, Recall: 0.717391312122345, F1: 0.824999988079071
Class 59 - Precision: 0.8260869383811951, Recall: 0.8260869383811951, F1: 0.8260869383811951
Class 60 - Precision: 0.7115384340286255, Recall: 0.804347813129425, F1: 0.7551020383834839
Class 61 - Precision: 0.7450980544090271, Recall: 0.9268292784690857, F1: 0.8260869383811951
Class 62 - Precision: 0.95652174949646, Recall: 0.95652174949646, F1: 0.95652174949646
Class 63 - Precision: 0.9333333373069763, Recall: 0.9130434989929199, F1: 0.9230769276618958
Class 64 - Precision: 0.918367326259613, Recall: 0.97826087474823, F1: 0.9473684430122375

--------------------------------------------------
