Batch Size: 64, Learning Rate: 0.0005
Accuracy: 0.8858035206794739, Precision: 0.9013286232948303, Recall: 0.8746107816696167, F1: 0.8766072392463684
Balanced Accuracy: 0.8746107816696167
Matthews Correlation Coefficient (MCC): 0.8842155337333679
Cohen’s Kappa: 0.8839259147644043
Per-Class Precision, Recall, and F1 Scores:
Class 47 - Precision: 1.0, Recall: 0.9130434989929199, F1: 0.9545454382896423
Class 48 - Precision: 0.9583333134651184, Recall: 1.0, F1: 0.978723406791687
Class 49 - Precision: 1.0, Recall: 1.0, F1: 1.0
Class 50 - Precision: 0.9767441749572754, Recall: 0.9545454382896423, F1: 0.9655172228813171
Class 51 - Precision: 0.9347826242446899, Recall: 0.9772727489471436, F1: 0.9555555582046509
Class 52 - Precision: 1.0, Recall: 1.0, F1: 1.0
Class 53 - Precision: 0.9795918464660645, Recall: 0.7868852615356445, F1: 0.8727272748947144
Class 54 - Precision: 1.0, Recall: 0.9599999785423279, F1: 0.9795918464660645
Class 55 - Precision: 0.6666666865348816, Recall: 0.8260869383811951, F1: 0.737864077091217
Class 56 - Precision: 0.8139534592628479, Recall: 0.760869562625885, F1: 0.7865168452262878
Class 57 - Precision: 0.936170220375061, Recall: 0.95652174949646, F1: 0.9462365508079529
Class 58 - Precision: 0.8823529481887817, Recall: 0.6521739363670349, F1: 0.75
Class 59 - Precision: 0.578125, Recall: 0.804347813129425, F1: 0.6727272868156433
Class 60 - Precision: 0.6323529481887817, Recall: 0.9347826242446899, F1: 0.7543859481811523
Class 61 - Precision: 0.800000011920929, Recall: 0.8780487775802612, F1: 0.8372092843055725
Class 62 - Precision: 0.914893627166748, Recall: 0.9347826242446899, F1: 0.9247311949729919
Class 63 - Precision: 1.0, Recall: 0.8478260636329651, F1: 0.9176470637321472
Class 64 - Precision: 0.95652174949646, Recall: 0.95652174949646, F1: 0.95652174949646

--------------------------------------------------
