Batch Size: 32, Learning Rate: 0.0002
Accuracy: 0.9062825441360474, Precision: 0.9070119261741638, Recall: 0.902036190032959, F1: 0.9011219143867493
Balanced Accuracy: 0.902036190032959
Matthews Correlation Coefficient (MCC): 0.9048725962638855
Cohen’s Kappa: 0.9047563672065735
Per-Class Precision, Recall, and F1 Scores:
Class 47 - Precision: 0.8823529481887817, Recall: 0.97826087474823, F1: 0.9278350472450256
Class 48 - Precision: 0.9583333134651184, Recall: 1.0, F1: 0.978723406791687
Class 49 - Precision: 1.0, Recall: 1.0, F1: 1.0
Class 50 - Precision: 1.0, Recall: 0.9772727489471436, F1: 0.9885057210922241
Class 51 - Precision: 0.9166666865348816, Recall: 1.0, F1: 0.95652174949646
Class 52 - Precision: 1.0, Recall: 1.0, F1: 1.0
Class 53 - Precision: 0.9814814925193787, Recall: 0.868852436542511, F1: 0.9217391014099121
Class 54 - Precision: 1.0, Recall: 0.9200000166893005, F1: 0.9583333134651184
Class 55 - Precision: 0.7400000095367432, Recall: 0.804347813129425, F1: 0.7708333134651184
Class 56 - Precision: 0.8536585569381714, Recall: 0.760869562625885, F1: 0.8045976758003235
Class 57 - Precision: 0.9019607901573181, Recall: 1.0, F1: 0.9484536051750183
Class 58 - Precision: 0.9142857193946838, Recall: 0.695652186870575, F1: 0.790123462677002
Class 59 - Precision: 0.9230769276618958, Recall: 0.782608687877655, F1: 0.8470588326454163
Class 60 - Precision: 0.7636363506317139, Recall: 0.9130434989929199, F1: 0.8316831588745117
Class 61 - Precision: 0.9487179517745972, Recall: 0.9024389982223511, F1: 0.925000011920929
Class 62 - Precision: 0.918367326259613, Recall: 0.97826087474823, F1: 0.9473684430122375
Class 63 - Precision: 0.9512194991111755, Recall: 0.8478260636329651, F1: 0.8965517282485962
Class 64 - Precision: 0.8679245114326477, Recall: 1.0, F1: 0.9292929172515869

--------------------------------------------------
